FIPS_Code,State,Area_Name,Rural_Urban_Continuum_Code_2013,Urban_Influence_Code_2013,Metro_2013,Civilian_labor_force_2000,Employed_2000,Unemployed_2000,Unemployment_rate_2000,Civilian_labor_force_2001,Employed_2001,Unemployed_2001,Unemployment_rate_2001,Civilian_labor_force_2002,Employed_2002,Unemployed_2002,Unemployment_rate_2002,Civilian_labor_force_2003,Employed_2003,Unemployed_2003,Unemployment_rate_2003,Civilian_labor_force_2004,Employed_2004,Unemployed_2004,Unemployment_rate_2004,Civilian_labor_force_2005,Employed_2005,Unemployed_2005,Unemployment_rate_2005,Civilian_labor_force_2006,Employed_2006,Unemployed_2006,Unemployment_rate_2006,Civilian_labor_force_2007,Employed_2007,Unemployed_2007,Unemployment_rate_2007,Civilian_labor_force_2008,Employed_2008,Unemployed_2008,Unemployment_rate_2008,Civilian_labor_force_2009,Employed_2009,Unemployed_2009,Unemployment_rate_2009,Civilian_labor_force_2010,Employed_2010,Unemployed_2010,Unemployment_rate_2010,Civilian_labor_force_2011,Employed_2011,Unemployed_2011,Unemployment_rate_2011,Civilian_labor_force_2012,Employed_2012,Unemployed_2012,Unemployment_rate_2012,Civilian_labor_force_2013,Employed_2013,Unemployed_2013,Unemployment_rate_2013,Civilian_labor_force_2014,Employed_2014,Unemployed_2014,Unemployment_rate_2014,Civilian_labor_force_2015,Employed_2015,Unemployed_2015,Unemployment_rate_2015,Civilian_labor_force_2016,Employed_2016,Unemployed_2016,Unemployment_rate_2016,Civilian_labor_force_2017,Employed_2017,Unemployed_2017,Unemployment_rate_2017,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Unemployment_rate_2018,Civilian_labor_force_2019,Employed_2019,Unemployed_2019,Unemployment_rate_2019,Civilian_labor_force_2020,Employed_2020,Unemployed_2020,Unemployment_rate_2020,Civilian_labor_force_2021,Employed_2021,Unemployed_2021,Unemployment_rate_2021,Civilian_labor_force_2022,Employed_2022,Unemployed_2022,Unemployment_rate_2022,Median_Household_Income_2021,Med_HH_Income_Percent_of_State_Total_2021
17107,IL,"Logan County, IL",6,5,0,15082.00,14512.00,570.00,3.80,14466.00,13840.00,626.00,4.30,14143.00,13364.00,779.00,5.50,13316.00,12422.00,894.00,6.70,13346.00,12568.00,778.00,5.80,13391.00,12657.00,734.00,5.50,13368.00,12753.00,615.00,4.60,13482.00,12828.00,654.00,4.90,13378.00,12478.00,900.00,6.70,13317.00,12072.00,1245.00,9.30,13912.00,12688.00,1224.00,8.80,13696.00,12629.00,1067.00,7.80,13450.00,12435.00,1015.00,7.50,13052.00,12000.00,1052.00,8.10,12996.00,12157.00,839.00,6.50,13007.00,12301.00,706.00,5.40,13097.00,12398.00,699.00,5.30,12873.00,12279.00,594.00,4.60,12957.00,12353.00,604.00,4.70,12717.00,12186.00,531.00,4.20,12122.00,11290.00,832.00,6.90,11903.00,11317.00,586.00,4.90,11612.00,11126.00,486.00,4.20,58939.00,81.60
17109,IL,"McDonough County, IL",5,8,0,16893.00,16196.00,697.00,4.10,16558.00,15818.00,740.00,4.50,16548.00,15761.00,787.00,4.80,16216.00,15270.00,946.00,5.80,16698.00,15863.00,835.00,5.00,16601.00,15841.00,760.00,4.60,17268.00,16572.00,696.00,4.00,17221.00,16483.00,738.00,4.30,16863.00,15924.00,939.00,5.60,16904.00,15440.00,1464.00,8.70,15611.00,14270.00,1341.00,8.60,15139.00,13940.00,1199.00,7.90,14948.00,13797.00,1151.00,7.70,14622.00,13414.00,1208.00,8.30,14291.00,13307.00,984.00,6.90,14096.00,13236.00,860.00,6.10,14086.00,13203.00,883.00,6.30,13541.00,12862.00,679.00,5.00,13431.00,12767.00,664.00,4.90,13497.00,12894.00,603.00,4.50,12839.00,11911.00,928.00,7.20,12776.00,12132.00,644.00,5.00,12782.00,12255.00,527.00,4.10,53024.00,73.40
17111,IL,"McHenry County, IL",1,1,1,152092.00,146543.00,5549.00,3.60,155069.00,147673.00,7396.00,4.80,154562.00,145618.00,8944.00,5.80,158468.00,149028.00,9440.00,6.00,162264.00,153660.00,8604.00,5.30,166167.00,157573.00,8594.00,5.20,172730.00,166062.00,6668.00,3.90,178142.00,170185.00,7957.00,4.50,180494.00,169705.00,10789.00,6.00,180692.00,163110.00,17582.00,9.70,168589.00,150630.00,17959.00,10.70,165889.00,149281.00,16608.00,10.00,167661.00,152545.00,15116.00,9.00,167315.00,152728.00,14587.00,8.70,165941.00,154933.00,11008.00,6.60,165854.00,156760.00,9094.00,5.50,167872.00,158890.00,8982.00,5.40,170561.00,163010.00,7551.00,4.40,169689.00,163544.00,6145.00,3.60,170564.00,164696.00,5868.00,3.40,163126.00,149951.00,13175.00,8.10,164803.00,156995.00,7808.00,4.70,171299.00,164451.00,6848.00,4.00,92522.00,128.10
17113,IL,"McLean County, IL",3,2,1,85770.00,83044.00,2726.00,3.20,85930.00,83122.00,2808.00,3.30,86559.00,83418.00,3141.00,3.60,85758.00,82271.00,3487.00,4.10,85508.00,81792.00,3716.00,4.30,87704.00,84166.00,3538.00,4.00,88781.00,85767.00,3014.00,3.40,90176.00,86758.00,3418.00,3.80,90447.00,85918.00,4529.00,5.00,91225.00,84563.00,6662.00,7.30,95925.00,89107.00,6818.00,7.10,95765.00,89448.00,6317.00,6.60,94493.00,88452.00,6041.00,6.40,92664.00,86595.00,6069.00,6.50,91147.00,86138.00,5009.00,5.50,91406.00,87031.00,4375.00,4.80,90908.00,86313.00,4595.00,5.10,89435.00,85748.00,3687.00,4.10,89397.00,85716.00,3681.00,4.10,88516.00,85318.00,3198.00,3.60,85226.00,79370.00,5856.00,6.90,86036.00,81998.00,4038.00,4.70,88860.00,85712.00,3148.00,3.50,71309.00,98.70
17115,IL,"Macon County, IL",3,2,1,56024.00,53227.00,2797.00,5.00,53901.00,50613.00,3288.00,6.10,52579.00,48580.00,3999.00,7.60,51718.00,47768.00,3950.00,7.60,52074.00,48560.00,3514.00,6.70,53151.00,49963.00,3188.00,6.00,53735.00,50898.00,2837.00,5.30,54393.00,51300.00,3093.00,5.70,54510.00,50721.00,3789.00,7.00,54681.00,48357.00,6324.00,11.60,55417.00,49217.00,6200.00,11.20,55219.00,49724.00,5495.00,10.00,54340.00,48944.00,5396.00,9.90,52688.00,46762.00,5926.00,11.20,51102.00,46727.00,4375.00,8.60,50933.00,47380.00,3553.00,7.00,50782.00,47430.00,3352.00,6.60,49665.00,46914.00,2751.00,5.50,50137.00,47358.00,2779.00,5.50,48922.00,46452.00,2470.00,5.00,47300.00,42577.00,4723.00,10.00,46509.00,42924.00,3585.00,7.70,45559.00,43036.00,2523.00,5.50,48245.00,66.80
17117,IL,"Macoupin County, IL",1,1,1,24452.00,23397.00,1055.00,4.30,24160.00,22900.00,1260.00,5.20,23925.00,22575.00,1350.00,5.60,23919.00,22345.00,1574.00,6.60,23952.00,22464.00,1488.00,6.20,24530.00,23140.00,1390.00,5.70,24711.00,23430.00,1281.00,5.20,24737.00,23248.00,1489.00,6.00,24547.00,22692.00,1855.00,7.60,23945.00,21385.00,2560.00,10.70,24739.00,22168.00,2571.00,10.40,24754.00,22344.00,2410.00,9.70,23961.00,21674.00,2287.00,9.50,23450.00,21241.00,2209.00,9.40,23132.00,21388.00,1744.00,7.50,23092.00,21629.00,1463.00,6.30,23458.00,22060.00,1398.00,6.00,23010.00,21885.00,1125.00,4.90,23157.00,22030.00,1127.00,4.90,23140.00,22190.00,950.00,4.10,22007.00,20466.00,1541.00,7.00,22209.00,21181.00,1028.00,4.60,22179.00,21352.00,827.00,3.70,57755.00,80.00
17119,IL,"Madison County, IL",1,1,1,133067.00,127516.00,5551.00,4.20,131833.00,125421.00,6412.00,4.90,131005.00,123904.00,7101.00,5.40,131702.00,123607.00,8095.00,6.10,132236.00,124327.00,7909.00,6.00,135717.00,128384.00,7333.00,5.40,137984.00,131203.00,6781.00,4.90,140460.00,132839.00,7621.00,5.40,139466.00,130274.00,9192.00,6.60,138151.00,123884.00,14267.00,10.30,138482.00,124794.00,13688.00,9.90,137700.00,125357.00,12343.00,9.00,135081.00,123107.00,11974.00,8.90,133115.00,121325.00,11790.00,8.90,132263.00,122876.00,9387.00,7.10,133247.00,125231.00,8016.00,6.00,135685.00,127691.00,7994.00,5.90,134303.00,127896.00,6407.00,4.80,135022.00,128944.00,6078.00,4.50,135511.00,130418.00,5093.00,3.80,131563.00,121231.00,10332.00,7.90,132172.00,125585.00,6587.00,5.00,131598.00,126670.00,4928.00,3.70,65886.00,91.20
17121,IL,"Marion County, IL",4,3,0,20776.00,19638.00,1138.00,5.50,19955.00,18296.00,1659.00,8.30,18762.00,17187.00,1575.00,8.40,18394.00,16703.00,1691.00,9.20,17833.00,16428.00,1405.00,7.90,18068.00,16942.00,1126.00,6.20,18553.00,17484.00,1069.00,5.80,18837.00,17624.00,1213.00,6.40,18529.00,16969.00,1560.00,8.40,18293.00,16092.00,2201.00,12.00,19371.00,17249.00,2122.00,11.00,19117.00,17196.00,1921.00,10.00,18590.00,16760.00,1830.00,9.80,18096.00,16282.00,1814.00,10.00,18044.00,16658.00,1386.00,7.70,18125.00,16898.00,1227.00,6.80,18104.00,16947.00,1157.00,6.40,17707.00,16778.00,929.00,5.20,17939.00,17062.00,877.00,4.90,17770.00,17014.00,756.00,4.30,17129.00,15528.00,1601.00,9.30,16896.00,15892.00,1004.00,5.90,16732.00,15962.00,770.00,4.60,55292.00,76.60
17123,IL,"Marshall County, IL",2,2,1,7022.00,6744.00,278.00,4.00,6876.00,6544.00,332.00,4.80,6817.00,6409.00,408.00,6.00,6725.00,6340.00,385.00,5.70,6873.00,6534.00,339.00,4.90,7159.00,6850.00,309.00,4.30,7240.00,6961.00,279.00,3.90,7315.00,6993.00,322.00,4.40,7223.00,6823.00,400.00,5.50,7098.00,6347.00,751.00,10.60,6413.00,5750.00,663.00,10.30,6339.00,5774.00,565.00,8.90,6194.00,5675.00,519.00,8.40,5899.00,5362.00,537.00,9.10,5753.00,5344.00,409.00,7.10,5716.00,5336.00,380.00,6.60,5656.00,5280.00,376.00,6.60,5464.00,5169.00,295.00,5.40,5459.00,5172.00,287.00,5.30,5366.00,5118.00,248.00,4.60,5079.00,4706.00,373.00,7.30,5111.00,4823.00,288.00,5.60,5112.00,4875.00,237.00,4.60,64132.00,88.80
17125,IL,"Mason County, IL",6,6,0,7927.00,7486.00,441.00,5.60,7990.00,7494.00,496.00,6.20,7898.00,7350.00,548.00,6.90,7659.00,7037.00,622.00,8.10,7651.00,7063.00,588.00,7.70,7639.00,7141.00,498.00,6.50,7464.00,7034.00,430.00,5.80,7397.00,6909.00,488.00,6.60,7380.00,6791.00,589.00,8.00,7554.00,6617.00,937.00,12.40,7419.00,6505.00,914.00,12.30,7168.00,6404.00,764.00,10.70,6982.00,6278.00,704.00,10.10,6728.00,5994.00,734.00,10.90,6636.00,6061.00,575.00,8.70,6620.00,6147.00,473.00,7.10,6466.00,6005.00,461.00,7.10,6433.00,6042.00,391.00,6.10,6342.00,5966.00,376.00,5.90,6319.00,5996.00,323.00,5.10,5936.00,5459.00,477.00,8.00,5935.00,5612.00,323.00,5.40,5915.00,5648.00,267.00,4.50,58828.00,81.50
17127,IL,"Massac County, IL",7,8,0,7233.00,6864.00,369.00,5.10,7155.00,6776.00,379.00,5.30,7177.00,6749.00,428.00,6.00,7137.00,6690.00,447.00,6.30,7224.00,6793.00,431.00,6.00,7431.00,7032.00,399.00,5.40,7458.00,7061.00,397.00,5.30,7638.00,7205.00,433.00,5.70,7402.00,6872.00,530.00,7.20,7141.00,6494.00,647.00,9.10,7059.00,6384.00,675.00,9.60,7118.00,6486.00,632.00,8.90,6545.00,5913.00,632.00,9.70,6401.00,5776.00,625.00,9.80,6318.00,5810.00,508.00,8.00,6090.00,5645.00,445.00,7.30,6018.00,5588.00,430.00,7.10,5855.00,5476.00,379.00,6.50,5744.00,5346.00,398.00,6.90,5631.00,5329.00,302.00,5.40,5442.00,4893.00,549.00,10.10,5406.00,5086.00,320.00,5.90,5367.00,5110.00,257.00,4.80,52680.00,72.90
17129,IL,"Menard County, IL",3,2,1,7037.00,6797.00,240.00,3.40,6985.00,6704.00,281.00,4.00,6883.00,6590.00,293.00,4.30,6710.00,6391.00,319.00,4.80,6841.00,6499.00,342.00,5.00,7025.00,6719.00,306.00,4.40,6966.00,6690.00,276.00,4.00,6949.00,6639.00,310.00,4.50,6915.00,6527.00,388.00,5.60,6886.00,6371.00,515.00,7.50,7037.00,6498.00,539.00,7.70,7039.00,6524.00,515.00,7.30,6851.00,6359.00,492.00,7.20,6588.00,6115.00,473.00,7.20,6624.00,6239.00,385.00,5.80,6624.00,6306.00,318.00,4.80,6772.00,6454.00,318.00,4.70,6516.00,6240.00,276.00,4.20,6555.00,6288.00,267.00,4.10,6433.00,6194.00,239.00,3.70,6076.00,5679.00,397.00,6.50,6172.00,5910.00,262.00,4.20,6177.00,5954.00,223.00,3.60,75687.00,104.80
17131,IL,"Mercer County, IL",2,2,1,8859.00,8387.00,472.00,5.30,8691.00,8212.00,479.00,5.50,8613.00,8045.00,568.00,6.60,8574.00,7969.00,605.00,7.10,8754.00,8184.00,570.00,6.50,8965.00,8481.00,484.00,5.40,9018.00,8538.00,480.00,5.30,8954.00,8467.00,487.00,5.40,8917.00,8308.00,609.00,6.80,8626.00,7728.00,898.00,10.40,8970.00,8071.00,899.00,10.00,8868.00,8125.00,743.00,8.40,8632.00,7961.00,671.00,7.80,8420.00,7763.00,657.00,7.80,8316.00,7730.00,586.00,7.00,8243.00,7728.00,515.00,6.20,8258.00,7744.00,514.00,6.20,8080.00,7666.00,414.00,5.10,8152.00,7726.00,426.00,5.20,8098.00,7706.00,392.00,4.80,7633.00,7010.00,623.00,8.20,7585.00,7207.00,378.00,5.00,7553.00,7241.00,312.00,4.10,64731.00,89.60
17133,IL,"Monroe County, IL",1,1,1,15564.00,15075.00,489.00,3.10,15637.00,15053.00,584.00,3.70,15859.00,15217.00,642.00,4.00,16151.00,15406.00,745.00,4.60,16597.00,15873.00,724.00,4.40,17358.00,16630.00,728.00,4.20,18084.00,17388.00,696.00,3.80,18535.00,17743.00,792.00,4.30,18566.00,17583.00,983.00,5.30,18362.00,16917.00,1445.00,7.90,17970.00,16647.00,1323.00,7.40,18111.00,16892.00,1219.00,6.70,17855.00,16650.00,1205.00,6.70,17715.00,16536.00,1179.00,6.70,17873.00,16906.00,967.00,5.40,18128.00,17333.00,795.00,4.40,18565.00,17810.00,755.00,4.10,18506.00,17877.00,629.00,3.40,18849.00,18205.00,644.00,3.40,19248.00,18681.00,567.00,2.90,18469.00,17432.00,1037.00,5.60,18653.00,18052.00,601.00,3.20,18736.00,18212.00,524.00,2.80,93054.00,128.90
17135,IL,"Montgomery County, IL",6,4,0,14187.00,13419.00,768.00,5.40,13808.00,12953.00,855.00,6.20,13468.00,12535.00,933.00,6.90,13243.00,12093.00,1150.00,8.70,13228.00,12185.00,1043.00,7.90,13518.00,12592.00,926.00,6.90,13592.00,12764.00,828.00,6.10,13627.00,12723.00,904.00,6.60,13430.00,12257.00,1173.00,8.70,13300.00,11706.00,1594.00,12.00,13867.00,12143.00,1724.00,12.40,13637.00,12007.00,1630.00,12.00,13115.00,11635.00,1480.00,11.30,12563.00,11194.00,1369.00,10.90,12114.00,11045.00,1069.00,8.80,12037.00,11123.00,914.00,7.60,12160.00,11297.00,863.00,7.10,11942.00,11261.00,681.00,5.70,11956.00,11254.00,702.00,5.90,11812.00,11221.00,591.00,5.00,11490.00,10480.00,1010.00,8.80,11348.00,10716.00,632.00,5.60,11163.00,10654.00,509.00,4.60,59116.00,81.90
17137,IL,"Morgan County, IL",4,5,0,18881.00,18125.00,756.00,4.00,18139.00,17320.00,819.00,4.50,17933.00,17030.00,903.00,5.00,17927.00,16884.00,1043.00,5.80,17744.00,16661.00,1083.00,6.10,17731.00,16762.00,969.00,5.50,17731.00,16883.00,848.00,4.80,18035.00,17142.00,893.00,5.00,17914.00,16807.00,1107.00,6.20,17522.00,16094.00,1428.00,8.10,18336.00,16777.00,1559.00,8.50,18086.00,16629.00,1457.00,8.10,17650.00,16280.00,1370.00,7.80,17328.00,15971.00,1357.00,7.80,17158.00,16125.00,1033.00,6.00,16959.00,16106.00,853.00,5.00,17005.00,16165.00,840.00,4.90,16441.00,15721.00,720.00,4.40,16438.00,15714.00,724.00,4.40,16575.00,15935.00,640.00,3.90,15933.00,14829.00,1104.00,6.90,15790.00,14985.00,805.00,5.10,15634.00,15007.00,627.00,4.00,54644.00,75.70
17139,IL,"Moultrie County, IL",6,6,0,7479.00,7178.00,301.00,4.00,7437.00,7093.00,344.00,4.60,7365.00,6980.00,385.00,5.20,7257.00,6856.00,401.00,5.50,7668.00,7290.00,378.00,4.90,8071.00,7747.00,324.00,4.00,8170.00,7887.00,283.00,3.50,8157.00,7858.00,299.00,3.70,8000.00,7586.00,414.00,5.20,7835.00,7147.00,688.00,8.80,7673.00,7012.00,661.00,8.60,7461.00,6894.00,567.00,7.60,7363.00,6837.00,526.00,7.10,7095.00,6588.00,507.00,7.10,7052.00,6667.00,385.00,5.50,7386.00,7064.00,322.00,4.40,7475.00,7133.00,342.00,4.60,7339.00,7055.00,284.00,3.90,7546.00,7261.00,285.00,3.80,7645.00,7400.00,245.00,3.20,7290.00,6909.00,381.00,5.20,7404.00,7133.00,271.00,3.70,7408.00,7171.00,237.00,3.20,69652.00,96.50
17141,IL,"Ogle County, IL",4,3,0,27077.00,25959.00,1118.00,4.10,26131.00,24799.00,1332.00,5.10,25726.00,24183.00,1543.00,6.00,25633.00,23868.00,1765.00,6.90,25897.00,24322.00,1575.00,6.10,26618.00,25221.00,1397.00,5.20,27327.00,25972.00,1355.00,5.00,27917.00,26352.00,1565.00,5.60,27893.00,25707.00,2186.00,7.80,27441.00,23995.00,3446.00,12.60,28157.00,24627.00,3530.00,12.50,27416.00,24270.00,3146.00,11.50,26528.00,23831.00,2697.00,10.20,25747.00,23219.00,2528.00,9.80,25916.00,23982.00,1934.00,7.50,25947.00,24345.00,1602.00,6.20,25900.00,24368.00,1532.00,5.90,25428.00,24125.00,1303.00,5.10,25576.00,24306.00,1270.00,5.00,25093.00,23923.00,1170.00,4.70,24215.00,22226.00,1989.00,8.20,23786.00,22385.00,1401.00,5.90,23919.00,22772.00,1147.00,4.80,74472.00,103.10
17143,IL,"Peoria County, IL",2,2,1,91598.00,87642.00,3956.00,4.30,90217.00,85717.00,4500.00,5.00,88936.00,83847.00,5089.00,5.70,88133.00,82457.00,5676.00,6.40,89213.00,84150.00,5063.00,5.70,92643.00,88137.00,4506.00,4.90,95105.00,91116.00,3989.00,4.20,97404.00,92871.00,4533.00,4.70,97974.00,92242.00,5732.00,5.90,97422.00,86594.00,10828.00,11.10,95831.00,85660.00,10171.00,10.60,96158.00,87252.00,8906.00,9.30,95751.00,87671.00,8080.00,8.40,93391.00,84411.00,8980.00,9.60,91488.00,84396.00,7092.00,7.80,90083.00,83891.00,6192.00,6.90,88412.00,82310.00,6102.00,6.90,86296.00,81231.00,5065.00,5.90,86838.00,82016.00,4822.00,5.60,85483.00,81288.00,4195.00,4.90,83878.00,75110.00,8768.00,10.50,83035.00,77033.00,6002.00,7.20,82158.00,78032.00,4126.00,5.00,56460.00,78.20
17145,IL,"Perry County, IL",6,6,0,10319.00,9624.00,695.00,6.70,10324.00,9660.00,664.00,6.40,10329.00,9593.00,736.00,7.10,10384.00,9566.00,818.00,7.90,10508.00,9752.00,756.00,7.20,10432.00,9743.00,689.00,6.60,10246.00,9559.00,687.00,6.70,10000.00,9165.00,835.00,8.40,9571.00,8641.00,930.00,9.70,9388.00,8253.00,1135.00,12.10,9580.00,8511.00,1069.00,11.20,9462.00,8496.00,966.00,10.20,9191.00,8211.00,980.00,10.70,9014.00,8023.00,991.00,11.00,8884.00,8127.00,757.00,8.50,8873.00,8239.00,634.00,7.10,8743.00,8121.00,622.00,7.10,8415.00,7909.00,506.00,6.00,8495.00,7990.00,505.00,5.90,8373.00,7958.00,415.00,5.00,8116.00,7339.00,777.00,9.60,7988.00,7501.00,487.00,6.10,7823.00,7437.00,386.00,4.90,53071.00,73.50
17147,IL,"Piatt County, IL",3,2,1,9074.00,8761.00,313.00,3.40,9018.00,8674.00,344.00,3.80,8921.00,8506.00,415.00,4.70,8917.00,8473.00,444.00,5.00,8925.00,8526.00,399.00,4.50,9175.00,8816.00,359.00,3.90,9245.00,8909.00,336.00,3.60,9046.00,8700.00,346.00,3.80,8940.00,8492.00,448.00,5.00,8855.00,8140.00,715.00,8.10,9157.00,8434.00,723.00,7.90,9014.00,8392.00,622.00,6.90,8806.00,8212.00,594.00,6.70,8616.00,8019.00,597.00,6.90,8581.00,8107.00,474.00,5.50,8556.00,8135.00,421.00,4.90,8729.00,8305.00,424.00,4.90,8557.00,8209.00,348.00,4.10,8610.00,8247.00,363.00,4.20,8650.00,8348.00,302.00,3.50,8394.00,7932.00,462.00,5.50,8532.00,8176.00,356.00,4.20,8632.00,8337.00,295.00,3.40,81583.00,113.00
17149,IL,"Pike County, IL",7,9,0,8530.00,8088.00,442.00,5.20,8555.00,8080.00,475.00,5.60,8545.00,8069.00,476.00,5.60,8410.00,7904.00,506.00,6.00,8467.00,8011.00,456.00,5.40,8753.00,8334.00,419.00,4.80,8728.00,8355.00,373.00,4.30,8762.00,8360.00,402.00,4.60,8527.00,8024.00,503.00,5.90,8446.00,7759.00,687.00,8.10,8109.00,7378.00,731.00,9.00,7914.00,7276.00,638.00,8.10,7763.00,7173.00,590.00,7.60,7687.00,7111.00,576.00,7.50,7748.00,7298.00,450.00,5.80,7628.00,7232.00,396.00,5.20,7542.00,7155.00,387.00,5.10,7302.00,6971.00,331.00,4.50,7251.00,6903.00,348.00,4.80,7081.00,6785.00,296.00,4.20,6763.00,6358.00,405.00,6.00,6838.00,6550.00,288.00,4.20,6760.00,6479.00,281.00,4.20,54474.00,75.40
17151,IL,"Pope County, IL",8,7,0,2040.00,1910.00,130.00,6.40,1992.00,1858.00,134.00,6.70,1984.00,1845.00,139.00,7.00,1916.00,1758.00,158.00,8.20,1988.00,1837.00,151.00,7.60,1984.00,1861.00,123.00,6.20,1953.00,1830.00,123.00,6.30,1968.00,1830.00,138.00,7.00,1934.00,1771.00,163.00,8.40,1896.00,1698.00,198.00,10.40,2029.00,1835.00,194.00,9.60,1970.00,1796.00,174.00,8.80,1883.00,1721.00,162.00,8.60,1830.00,1661.00,169.00,9.20,1796.00,1646.00,150.00,8.40,1769.00,1645.00,124.00,7.00,1774.00,1647.00,127.00,7.20,1786.00,1670.00,116.00,6.50,1768.00,1662.00,106.00,6.00,1691.00,1601.00,90.00,5.30,1632.00,1514.00,118.00,7.20,1687.00,1606.00,81.00,4.80,1760.00,1681.00,79.00,4.50,50404.00,69.80
17153,IL,"Pulaski County, IL",8,7,0,3104.00,2893.00,211.00,6.80,3030.00,2798.00,232.00,7.70,3034.00,2804.00,230.00,7.60,3003.00,2720.00,283.00,9.40,2913.00,2659.00,254.00,8.70,2948.00,2718.00,230.00,7.80,2927.00,2731.00,196.00,6.70,2936.00,2725.00,211.00,7.20,2892.00,2620.00,272.00,9.40,2838.00,2520.00,318.00,11.20,2477.00,2166.00,311.00,12.60,2357.00,2075.00,282.00,12.00,2367.00,2096.00,271.00,11.40,2216.00,1939.00,277.00,12.50,2138.00,1914.00,224.00,10.50,2093.00,1907.00,186.00,8.90,2203.00,2017.00,186.00,8.40,2127.00,1958.00,169.00,7.90,2082.00,1915.00,167.00,8.00,1961.00,1835.00,126.00,6.40,1768.00,1557.00,211.00,11.90,1701.00,1540.00,161.00,9.50,1658.00,1543.00,115.00,6.90,42738.00,59.20
17155,IL,"Putnam County, IL",8,5,0,3152.00,3001.00,151.00,4.80,3109.00,2932.00,177.00,5.70,3115.00,2872.00,243.00,7.80,3028.00,2806.00,222.00,7.30,3054.00,2857.00,197.00,6.50,3146.00,2975.00,171.00,5.40,3125.00,2968.00,157.00,5.00,3222.00,3034.00,188.00,5.80,3201.00,2973.00,228.00,7.10,3298.00,2847.00,451.00,13.70,3304.00,2905.00,399.00,12.10,3199.00,2869.00,330.00,10.30,3123.00,2830.00,293.00,9.40,3052.00,2750.00,302.00,9.90,3033.00,2799.00,234.00,7.70,3046.00,2858.00,188.00,6.20,3121.00,2945.00,176.00,5.60,3007.00,2858.00,149.00,5.00,3055.00,2894.00,161.00,5.30,3051.00,2902.00,149.00,4.90,2952.00,2704.00,248.00,8.40,2981.00,2829.00,152.00,5.10,2978.00,2838.00,140.00,4.70,74798.00,103.60
17157,IL,"Randolph County, IL",6,4,0,15251.00,14515.00,736.00,4.80,15464.00,14682.00,782.00,5.10,15414.00,14578.00,836.00,5.40,15200.00,14276.00,924.00,6.10,15228.00,14376.00,852.00,5.60,15210.00,14398.00,812.00,5.30,15404.00,14686.00,718.00,4.70,15665.00,14841.00,824.00,5.30,15304.00,14280.00,1024.00,6.70,15162.00,13748.00,1414.00,9.30,15003.00,13671.00,1332.00,8.90,14799.00,13572.00,1227.00,8.30,14550.00,13322.00,1228.00,8.40,14368.00,13167.00,1201.00,8.40,14161.00,13215.00,946.00,6.70,14329.00,13550.00,779.00,5.40,14609.00,13878.00,731.00,5.00,14201.00,13575.00,626.00,4.40,14259.00,13637.00,622.00,4.40,14392.00,13887.00,505.00,3.50,13799.00,12812.00,987.00,7.20,13752.00,13140.00,612.00,4.50,13484.00,13002.00,482.00,3.60,58694.00,81.30
17159,IL,"Richland County, IL",7,11,0,7878.00,7413.00,465.00,5.90,7539.00,7078.00,461.00,6.10,7477.00,7049.00,428.00,5.70,7266.00,6759.00,507.00,7.00,7249.00,6797.00,452.00,6.20,7358.00,6950.00,408.00,5.50,7659.00,7310.00,349.00,4.60,7804.00,7435.00,369.00,4.70,7518.00,7023.00,495.00,6.60,7256.00,6520.00,736.00,10.10,7999.00,7281.00,718.00,9.00,7802.00,7160.00,642.00,8.20,7515.00,6909.00,606.00,8.10,7367.00,6754.00,613.00,8.30,7231.00,6761.00,470.00,6.50,7478.00,7038.00,440.00,5.90,7574.00,7124.00,450.00,5.90,7560.00,7198.00,362.00,4.80,7538.00,7189.00,349.00,4.60,7283.00,6997.00,286.00,3.90,7388.00,6882.00,506.00,6.80,7088.00,6772.00,316.00,4.50,7184.00,6916.00,268.00,3.70,56852.00,78.70
17161,IL,"Rock Island County, IL",2,2,1,77845.00,74460.00,3385.00,4.30,76312.00,72788.00,3524.00,4.60,74886.00,70901.00,3985.00,5.30,74733.00,70258.00,4475.00,6.00,75710.00,71799.00,3911.00,5.20,78402.00,74855.00,3547.00,4.50,79202.00,75787.00,3415.00,4.30,80045.00,76394.00,3651.00,4.60,79192.00,74769.00,4423.00,5.60,77625.00,70410.00,7215.00,9.30,76412.00,69113.00,7299.00,9.60,76237.00,69763.00,6474.00,8.50,75306.00,69246.00,6060.00,8.00,73808.00,67713.00,6095.00,8.30,72905.00,67727.00,5178.00,7.10,72708.00,68066.00,4642.00,6.40,72387.00,67847.00,4540.00,6.30,71323.00,67677.00,3646.00,5.10,71689.00,67962.00,3727.00,5.20,71254.00,67843.00,3411.00,4.80,68828.00,62261.00,6567.00,9.50,67977.00,64119.00,3858.00,5.70,67317.00,64425.00,2892.00,4.30,58171.00,80.60
